Entity,Code,Year,Life expectancy - Sex: all - Age: 0 - Variant: medium
Armenia,ARM,2097,86.176
Armenia,ARM,2098,86.306
Armenia,ARM,2099,86.43
Armenia,ARM,2100,86.55
Aruba,ABW,2024,76.5
Aruba,ABW,2025,76.641
Aruba,ABW,2026,76.785
Aruba,ABW,2027,76.931
Aruba,ABW,2028,77.082
Aruba,ABW,2029,77.223
Aruba,ABW,2030,77.377
Aruba,ABW,2031,77.525
Aruba,ABW,2032,77.671
Aruba,ABW,2033,77.814
Aruba,ABW,2034,77.955
Aruba,ABW,2035,78.104
Aruba,ABW,2036,78.252
Aruba,ABW,2037,78.405
Aruba,ABW,2038,78.553
Aruba,ABW,2039,78.703
Aruba,ABW,2040,78.847
Aruba,ABW,2041,78.995
Aruba,ABW,2042,79.134
Aruba,ABW,2043,79.284
Aruba,ABW,2044,79.432
Aruba,ABW,2045,79.572
Aruba,ABW,2046,79.724
Aruba,ABW,2047,79.869
Aruba,ABW,2048,80.022
Aruba,ABW,2049,80.168
Aruba,ABW,2050,80.315
Aruba,ABW,2051,80.461
Aruba,ABW,2052,80.603
Aruba,ABW,2053,80.753
Aruba,ABW,2054,80.894
Aruba,ABW,2055,81.035
Aruba,ABW,2056,81.172
Aruba,ABW,2057,81.31
Aruba,ABW,2058,81.447
Aruba,ABW,2059,81.582
Aruba,ABW,2060,81.723
Aruba,ABW,2061,81.86
Aruba,ABW,2062,82
Aruba,ABW,2063,82.143
Aruba,ABW,2064,82.273
Aruba,ABW,2065,82.4
Aruba,ABW,2066,82.527
Aruba,ABW,2067,82.654
Aruba,ABW,2068,82.784
Aruba,ABW,2069,82.906
Aruba,ABW,2070,83.038
Aruba,ABW,2071,83.168
Aruba,ABW,2072,83.286
Aruba,ABW,2073,83.414
Aruba,ABW,2074,83.547
Aruba,ABW,2075,83.677
Aruba,ABW,2076,83.8
Aruba,ABW,2077,83.92
Aruba,ABW,2078,84.043
Aruba,ABW,2079,84.174
Aruba,ABW,2080,84.302
Aruba,ABW,2081,84.431
Aruba,ABW,2082,84.557
Aruba,ABW,2083,84.685
Aruba,ABW,2084,84.804
Aruba,ABW,2085,84.931
Aruba,ABW,2086,85.054
Aruba,ABW,2087,85.174
Aruba,ABW,2088,85.302
Aruba,ABW,2089,85.424
Aruba,ABW,2090,85.544
Aruba,ABW,2091,85.665
Aruba,ABW,2092,85.771
Aruba,ABW,2093,85.887
Aruba,ABW,2094,86.005
Aruba,ABW,2095,86.132
Aruba,ABW,2096,86.253
Aruba,ABW,2097,86.364
Aruba,ABW,2098,86.479
Aruba,ABW,2099,86.591
Aruba,ABW,2100,86.705
Asia (UN),,2024,74.758
Asia (UN),,2025,75.019
Asia (UN),,2026,75.37
Asia (UN),,2027,75.568
Asia (UN),,2028,75.752
Asia (UN),,2029,75.936
Asia (UN),,2030,76.119
Asia (UN),,2031,76.296
Asia (UN),,2032,76.472
Asia (UN),,2033,76.643
Asia (UN),,2034,76.818
Asia (UN),,2035,76.985
Asia (UN),,2036,77.153
Asia (UN),,2037,77.312
Asia (UN),,2038,77.478
Asia (UN),,2039,77.639
Asia (UN),,2040,77.802
Asia (UN),,2041,77.955
Asia (UN),,2042,78.11
Asia (UN),,2043,78.264
Asia (UN),,2044,78.416
Asia (UN),,2045,78.563
Asia (UN),,2046,78.71
Asia (UN),,2047,78.85
Asia (UN),,2048,78.989
Asia (UN),,2049,79.126
Asia (UN),,2050,79.26
Asia (UN),,2051,79.392
Asia (UN),,2052,79.523
Asia (UN),,2053,79.651
Asia (UN),,2054,79.776
Asia (UN),,2055,79.904
Asia (UN),,2056,80.035
Asia (UN),,2057,80.166
Asia (UN),,2058,80.292
Asia (UN),,2059,80.416
Asia (UN),,2060,80.54
Asia (UN),,2061,80.666
Asia (UN),,2062,80.792
Asia (UN),,2063,80.918
Asia (UN),,2064,81.04
Asia (UN),,2065,81.16
Asia (UN),,2066,81.286
Asia (UN),,2067,81.405
Asia (UN),,2068,81.527
Asia (UN),,2069,81.647
Asia (UN),,2070,81.768
Asia (UN),,2071,81.888
Asia (UN),,2072,82.003
Asia (UN),,2073,82.122
Asia (UN),,2074,82.238
Asia (UN),,2075,82.351
Asia (UN),,2076,82.464
Asia (UN),,2077,82.577
Asia (UN),,2078,82.689
Asia (UN),,2079,82.799
Asia (UN),,2080,82.909
Asia (UN),,2081,83.023
Asia (UN),,2082,83.136
Asia (UN),,2083,83.246
Asia (UN),,2084,83.357
Asia (UN),,2085,83.466
Asia (UN),,2086,83.578
Asia (UN),,2087,83.688
Asia (UN),,2088,83.797
Asia (UN),,2089,83.903
Asia (UN),,2090,84.012
Asia (UN),,2091,84.121
Asia (UN),,2092,84.231
Asia (UN),,2093,84.338
Asia (UN),,2094,84.446
Asia (UN),,2095,84.551
Asia (UN),,2096,84.66
Asia (UN),,2097,84.763
Asia (UN),,2098,84.866
Asia (UN),,2099,84.969
Asia (UN),,2100,85.069
Australia,AUS,2024,84.073
Australia,AUS,2025,84.213
Australia,AUS,2026,84.341
Australia,AUS,2027,84.481
Australia,AUS,2028,84.619
Australia,AUS,2029,84.757
Australia,AUS,2030,84.875
Australia,AUS,2031,85.004
Australia,AUS,2032,85.132
Australia,AUS,2033,85.256
Australia,AUS,2034,85.375
Australia,AUS,2035,85.509
Australia,AUS,2036,85.621
Australia,AUS,2037,85.74
Australia,AUS,2038,85.863
Australia,AUS,2039,85.979
Australia,AUS,2040,86.101
Australia,AUS,2041,86.222
Australia,AUS,2042,86.335
Australia,AUS,2043,86.447
Australia,AUS,2044,86.573
Australia,AUS,2045,86.684
Australia,AUS,2046,86.793
Australia,AUS,2047,86.909
Australia,AUS,2048,87.024
Australia,AUS,2049,87.141
Australia,AUS,2050,87.247
Australia,AUS,2051,87.37
Australia,AUS,2052,87.474
Australia,AUS,2053,87.571
Australia,AUS,2054,87.68
Australia,AUS,2055,87.799
Australia,AUS,2056,87.9
Australia,AUS,2057,88.023
Australia,AUS,2058,88.124
Australia,AUS,2059,88.238
Australia,AUS,2060,88.352
Australia,AUS,2061,88.471
Australia,AUS,2062,88.577
Australia,AUS,2063,88.694
Australia,AUS,2064,88.798
Australia,AUS,2065,88.913
Australia,AUS,2066,89.035
Australia,AUS,2067,89.127
Australia,AUS,2068,89.235
Australia,AUS,2069,89.34
Australia,AUS,2070,89.431
Australia,AUS,2071,89.54
Australia,AUS,2072,89.644
Australia,AUS,2073,89.751
Australia,AUS,2074,89.864
Australia,AUS,2075,89.976
Australia,AUS,2076,90.075
Australia,AUS,2077,90.192
Australia,AUS,2078,90.3
Australia,AUS,2079,90.414
Australia,AUS,2080,90.52
Australia,AUS,2081,90.624
Australia,AUS,2082,90.728
Australia,AUS,2083,90.837
Australia,AUS,2084,90.937
Australia,AUS,2085,91.033
Australia,AUS,2086,91.138
Australia,AUS,2087,91.242
Australia,AUS,2088,91.345
Australia,AUS,2089,91.447
Australia,AUS,2090,91.569
Australia,AUS,2091,91.668
Australia,AUS,2092,91.788
Australia,AUS,2093,91.885
Australia,AUS,2094,92.001
Australia,AUS,2095,92.096
Australia,AUS,2096,92.209
Australia,AUS,2097,92.321
Australia,AUS,2098,92.43
Australia,AUS,2099,92.519
Australia,AUS,2100,92.617
Austria,AUT,2024,82.12
Austria,AUT,2025,82.291
Austria,AUT,2026,82.454
Austria,AUT,2027,82.63
Austria,AUT,2028,82.8
Austria,AUT,2029,82.967
Austria,AUT,2030,83.133
Austria,AUT,2031,83.285
Austria,AUT,2032,83.436
Austria,AUT,2033,83.587
Austria,AUT,2034,83.721
Austria,AUT,2035,83.871
Austria,AUT,2036,84.018
Austria,AUT,2037,84.165
Austria,AUT,2038,84.306
Austria,AUT,2039,84.438
Austria,AUT,2040,84.578
Austria,AUT,2041,84.709
Austria,AUT,2042,84.851
Austria,AUT,2043,84.973
Austria,AUT,2044,85.096
Austria,AUT,2045,85.225
Austria,AUT,2046,85.354
Austria,AUT,2047,85.486
Austria,AUT,2048,85.614
Austria,AUT,2049,85.735
Austria,AUT,2050,85.872
Austria,AUT,2051,85.991
Austria,AUT,2052,86.11
Austria,AUT,2053,86.246
Austria,AUT,2054,86.357
Austria,AUT,2055,86.481
Austria,AUT,2056,86.601
Austria,AUT,2057,86.724
Austria,AUT,2058,86.842
Austria,AUT,2059,86.95
Austria,AUT,2060,87.081
Austria,AUT,2061,87.203
Austria,AUT,2062,87.318
Austria,AUT,2063,87.424
Austria,AUT,2064,87.538
Austria,AUT,2065,87.658
Austria,AUT,2066,87.77
Austria,AUT,2067,87.882
Austria,AUT,2068,88.007
Austria,AUT,2069,88.118
Austria,AUT,2070,88.242
Austria,AUT,2071,88.352
Austria,AUT,2072,88.452
Austria,AUT,2073,88.583
Austria,AUT,2074,88.691
Austria,AUT,2075,88.811
Austria,AUT,2076,88.917
Austria,AUT,2077,89.029
Austria,AUT,2078,89.141
Austria,AUT,2079,89.253
Austria,AUT,2080,89.356
Austria,AUT,2081,89.471
Austria,AUT,2082,89.58
Austria,AUT,2083,89.695
Austria,AUT,2084,89.803
Austria,AUT,2085,89.923
Austria,AUT,2086,90.03
Austria,AUT,2087,90.128
Austria,AUT,2088,90.245
Austria,AUT,2089,90.348
Austria,AUT,2090,90.445
Austria,AUT,2091,90.547
Austria,AUT,2092,90.66
Austria,AUT,2093,90.761
Austria,AUT,2094,90.872
Austria,AUT,2095,90.984
Austria,AUT,2096,91.094
Austria,AUT,2097,91.209
Austria,AUT,2098,91.317
Austria,AUT,2099,91.429
Austria,AUT,2100,91.53
Azerbaijan,AZE,2024,74.576
Azerbaijan,AZE,2025,74.732
Azerbaijan,AZE,2026,74.888
Azerbaijan,AZE,2027,75.033
Azerbaijan,AZE,2028,75.196
Azerbaijan,AZE,2029,75.35
Azerbaijan,AZE,2030,75.495
Azerbaijan,AZE,2031,75.664
Azerbaijan,AZE,2032,75.808
Azerbaijan,AZE,2033,75.968
Azerbaijan,AZE,2034,76.122
Azerbaijan,AZE,2035,76.272
Azerbaijan,AZE,2036,76.437
Azerbaijan,AZE,2037,76.583
Azerbaijan,AZE,2038,76.738
Azerbaijan,AZE,2039,76.897
Azerbaijan,AZE,2040,77.049
Azerbaijan,AZE,2041,77.212
Azerbaijan,AZE,2042,77.365
Azerbaijan,AZE,2043,77.515
Azerbaijan,AZE,2044,77.673
Azerbaijan,AZE,2045,77.832
Azerbaijan,AZE,2046,77.982
Azerbaijan,AZE,2047,78.139
Azerbaijan,AZE,2048,78.289
Azerbaijan,AZE,2049,78.438
Azerbaijan,AZE,2050,78.592
Azerbaijan,AZE,2051,78.745
Azerbaijan,AZE,2052,78.889
Azerbaijan,AZE,2053,79.034
Azerbaijan,AZE,2054,79.188
Azerbaijan,AZE,2055,79.342
Azerbaijan,AZE,2056,79.488
Azerbaijan,AZE,2057,79.637
Azerbaijan,AZE,2058,79.794
Azerbaijan,AZE,2059,79.94
Azerbaijan,AZE,2060,80.093
Azerbaijan,AZE,2061,80.24
Azerbaijan,AZE,2062,80.395
Azerbaijan,AZE,2063,80.539
Azerbaijan,AZE,2064,80.687
Azerbaijan,AZE,2065,80.836
Azerbaijan,AZE,2066,80.986
Azerbaijan,AZE,2067,81.126
Azerbaijan,AZE,2068,81.272
Azerbaijan,AZE,2069,81.424
Azerbaijan,AZE,2070,81.57
Azerbaijan,AZE,2071,81.717
Azerbaijan,AZE,2072,81.851
Azerbaijan,AZE,2073,81.986
Azerbaijan,AZE,2074,82.132
Azerbaijan,AZE,2075,82.283
Azerbaijan,AZE,2076,82.423
Azerbaijan,AZE,2077,82.571
Azerbaijan,AZE,2078,82.707
Azerbaijan,AZE,2079,82.841
Azerbaijan,AZE,2080,82.978
Azerbaijan,AZE,2081,83.116
Azerbaijan,AZE,2082,83.249
Azerbaijan,AZE,2083,83.379
Azerbaijan,AZE,2084,83.512
Azerbaijan,AZE,2085,83.645
Azerbaijan,AZE,2086,83.768
Azerbaijan,AZE,2087,83.906
Azerbaijan,AZE,2088,84.043
Azerbaijan,AZE,2089,84.169
Azerbaijan,AZE,2090,84.295
Azerbaijan,AZE,2091,84.427
Azerbaijan,AZE,2092,84.553
Azerbaijan,AZE,2093,84.676
Azerbaijan,AZE,2094,84.798
Azerbaijan,AZE,2095,84.924
Azerbaijan,AZE,2096,85.057
Azerbaijan,AZE,2097,85.182
Azerbaijan,AZE,2098,85.315
Azerbaijan,AZE,2099,85.454
Azerbaijan,AZE,2100,85.582
Bahamas,BHS,2024,74.71
Bahamas,BHS,2025,74.863
Bahamas,BHS,2026,75.011
Bahamas,BHS,2027,75.171
Bahamas,BHS,2028,75.31
Bahamas,BHS,2029,75.477
Bahamas,BHS,2030,75.631
Bahamas,BHS,2031,75.782
Bahamas,BHS,2032,75.932
Bahamas,BHS,2033,76.082
Bahamas,BHS,2034,76.236
Bahamas,BHS,2035,76.39
Bahamas,BHS,2036,76.539
Bahamas,BHS,2037,76.684
Bahamas,BHS,2038,76.828
Bahamas,BHS,2039,76.98
Bahamas,BHS,2040,77.138
Bahamas,BHS,2041,77.287
Bahamas,BHS,2042,77.445
Bahamas,BHS,2043,77.595
Bahamas,BHS,2044,77.74
Bahamas,BHS,2045,77.899
Bahamas,BHS,2046,78.052
Bahamas,BHS,2047,78.2
Bahamas,BHS,2048,78.35
Bahamas,BHS,2049,78.509
Bahamas,BHS,2050,78.653
Bahamas,BHS,2051,78.796
Bahamas,BHS,2052,78.944
Bahamas,BHS,2053,79.087
Bahamas,BHS,2054,79.238
Bahamas,BHS,2055,79.39
Bahamas,BHS,2056,79.545
Bahamas,BHS,2057,79.695
Bahamas,BHS,2058,79.84
Bahamas,BHS,2059,79.987
Bahamas,BHS,2060,80.133
Bahamas,BHS,2061,80.279
Bahamas,BHS,2062,80.425
Bahamas,BHS,2063,80.563
Bahamas,BHS,2064,80.703
Bahamas,BHS,2065,80.845
Bahamas,BHS,2066,80.99
Bahamas,BHS,2067,81.129
Bahamas,BHS,2068,81.269
Bahamas,BHS,2069,81.406
Bahamas,BHS,2070,81.546
Bahamas,BHS,2071,81.686
Bahamas,BHS,2072,81.822
Bahamas,BHS,2073,81.949
Bahamas,BHS,2074,82.087
Bahamas,BHS,2075,82.219
Bahamas,BHS,2076,82.354
Bahamas,BHS,2077,82.472
Bahamas,BHS,2078,82.603
Bahamas,BHS,2079,82.735
Bahamas,BHS,2080,82.864
Bahamas,BHS,2081,82.987
Bahamas,BHS,2082,83.118
Bahamas,BHS,2083,83.244
Bahamas,BHS,2084,83.364
Bahamas,BHS,2085,83.488
Bahamas,BHS,2086,83.62
Bahamas,BHS,2087,83.746
Bahamas,BHS,2088,83.869
Bahamas,BHS,2089,83.998
Bahamas,BHS,2090,84.123
Bahamas,BHS,2091,84.25
Bahamas,BHS,2092,84.38
Bahamas,BHS,2093,84.503
Bahamas,BHS,2094,84.624
Bahamas,BHS,2095,84.747
Bahamas,BHS,2096,84.861
Bahamas,BHS,2097,84.981
Bahamas,BHS,2098,85.111
Bahamas,BHS,2099,85.222
Bahamas,BHS,2100,85.341
Bahrain,BHR,2024,81.423
Bahrain,BHR,2025,81.579
Bahrain,BHR,2026,81.743
Bahrain,BHR,2027,81.902
Bahrain,BHR,2028,82.06
Bahrain,BHR,2029,82.212
Bahrain,BHR,2030,82.379
Bahrain,BHR,2031,82.543
Bahrain,BHR,2032,82.703
Bahrain,BHR,2033,82.851
Bahrain,BHR,2034,83.011
Bahrain,BHR,2035,83.164
Bahrain,BHR,2036,83.319
Bahrain,BHR,2037,83.463
Bahrain,BHR,2038,83.612
Bahrain,BHR,2039,83.762
Bahrain,BHR,2040,83.908
Bahrain,BHR,2041,84.052
Bahrain,BHR,2042,84.193
Bahrain,BHR,2043,84.332
Bahrain,BHR,2044,84.47
Bahrain,BHR,2045,84.603
Bahrain,BHR,2046,84.734
Bahrain,BHR,2047,84.859
Bahrain,BHR,2048,84.989
Bahrain,BHR,2049,85.113
Bahrain,BHR,2050,85.234
Bahrain,BHR,2051,85.35
Bahrain,BHR,2052,85.471
Bahrain,BHR,2053,85.591
Bahrain,BHR,2054,85.711
Bahrain,BHR,2055,85.824
Bahrain,BHR,2056,85.94
Bahrain,BHR,2057,86.051
Bahrain,BHR,2058,86.159
Bahrain,BHR,2059,86.278
Bahrain,BHR,2060,86.391
Bahrain,BHR,2061,86.506
Bahrain,BHR,2062,86.617
Bahrain,BHR,2063,86.73
Bahrain,BHR,2064,86.848
Bahrain,BHR,2065,86.955
Bahrain,BHR,2066,87.059
Bahrain,BHR,2067,87.173
Bahrain,BHR,2068,87.281
Bahrain,BHR,2069,87.39
Bahrain,BHR,2070,87.497
Bahrain,BHR,2071,87.601
Bahrain,BHR,2072,87.708
Bahrain,BHR,2073,87.811
Bahrain,BHR,2074,87.918
Bahrain,BHR,2075,88.015
Bahrain,BHR,2076,88.115
Bahrain,BHR,2077,88.219
Bahrain,BHR,2078,88.319
Bahrain,BHR,2079,88.422
Bahrain,BHR,2080,88.525
Bahrain,BHR,2081,88.63
Bahrain,BHR,2082,88.728
Bahrain,BHR,2083,88.829
Bahrain,BHR,2084,88.927
Bahrain,BHR,2085,89.031
Bahrain,BHR,2086,89.139
Bahrain,BHR,2087,89.245
Bahrain,BHR,2088,89.348
Bahrain,BHR,2089,89.445
Bahrain,BHR,2090,89.551
Bahrain,BHR,2091,89.652
Bahrain,BHR,2092,89.745
Bahrain,BHR,2093,89.844
Bahrain,BHR,2094,89.941
Bahrain,BHR,2095,90.04
Bahrain,BHR,2096,90.133
Bahrain,BHR,2097,90.225
Bahrain,BHR,2098,90.333
Bahrain,BHR,2099,90.428
Bahrain,BHR,2100,90.525
Bangladesh,BGD,2024,74.93
Bangladesh,BGD,2025,75.195
Bangladesh,BGD,2026,75.468
Bangladesh,BGD,2027,75.736
Bangladesh,BGD,2028,75.989
Bangladesh,BGD,2029,76.242
Bangladesh,BGD,2030,76.488
Bangladesh,BGD,2031,76.727
Bangladesh,BGD,2032,76.966
Bangladesh,BGD,2033,77.208
Bangladesh,BGD,2034,77.438
Bangladesh,BGD,2035,77.675
Bangladesh,BGD,2036,77.895
Bangladesh,BGD,2037,78.126
Bangladesh,BGD,2038,78.351
Bangladesh,BGD,2039,78.578
Bangladesh,BGD,2040,78.797
Bangladesh,BGD,2041,79.015
Bangladesh,BGD,2042,79.235
Bangladesh,BGD,2043,79.451
Bangladesh,BGD,2044,79.67
Bangladesh,BGD,2045,79.889
Bangladesh,BGD,2046,80.101
Bangladesh,BGD,2047,80.312
Bangladesh,BGD,2048,80.514
Bangladesh,BGD,2049,80.705
Bangladesh,BGD,2050,80.9
Bangladesh,BGD,2051,81.093
Bangladesh,BGD,2052,81.284
Bangladesh,BGD,2053,81.479
Bangladesh,BGD,2054,81.661
Bangladesh,BGD,2055,81.862
Bangladesh,BGD,2056,82.046
Bangladesh,BGD,2057,82.228
Bangladesh,BGD,2058,82.413
Bangladesh,BGD,2059,82.596
Bangladesh,BGD,2060,82.77
Bangladesh,BGD,2061,82.938
Bangladesh,BGD,2062,83.107
Bangladesh,BGD,2063,83.279
Bangladesh,BGD,2064,83.453
Bangladesh,BGD,2065,83.624
Bangladesh,BGD,2066,83.783
Bangladesh,BGD,2067,83.938
Bangladesh,BGD,2068,84.106
Bangladesh,BGD,2069,84.267
Bangladesh,BGD,2070,84.43
Bangladesh,BGD,2071,84.591
Bangladesh,BGD,2072,84.729
Bangladesh,BGD,2073,84.876
Bangladesh,BGD,2074,85.028
Bangladesh,BGD,2075,85.171
Bangladesh,BGD,2076,85.326
Bangladesh,BGD,2077,85.468
Bangladesh,BGD,2078,85.611
Bangladesh,BGD,2079,85.752
Bangladesh,BGD,2080,85.887
Bangladesh,BGD,2081,86.021
Bangladesh,BGD,2082,86.156
Bangladesh,BGD,2083,86.282
Bangladesh,BGD,2084,86.409
Bangladesh,BGD,2085,86.544
Bangladesh,BGD,2086,86.669
Bangladesh,BGD,2087,86.799
Bangladesh,BGD,2088,86.922
Bangladesh,BGD,2089,87.038
Bangladesh,BGD,2090,87.161
Bangladesh,BGD,2091,87.282
Bangladesh,BGD,2092,87.4
Bangladesh,BGD,2093,87.525
Bangladesh,BGD,2094,87.651
Bangladesh,BGD,2095,87.772
Bangladesh,BGD,2096,87.881
Bangladesh,BGD,2097,88.001
Bangladesh,BGD,2098,88.113
Bangladesh,BGD,2099,88.221
Bangladesh,BGD,2100,88.336
Barbados,BRB,2024,76.332
Barbados,BRB,2025,76.492
Barbados,BRB,2026,76.645
Barbados,BRB,2027,76.796
Barbados,BRB,2028,76.948
Barbados,BRB,2029,77.105
Barbados,BRB,2030,77.259
Barbados,BRB,2031,77.412
Barbados,BRB,2032,77.558
Barbados,BRB,2033,77.716
Barbados,BRB,2034,77.861
Barbados,BRB,2035,78.024
Barbados,BRB,2036,78.179
Barbados,BRB,2037,78.337
Barbados,BRB,2038,78.49
Barbados,BRB,2039,78.636
Barbados,BRB,2040,78.794
Barbados,BRB,2041,78.944
Barbados,BRB,2042,79.089
Barbados,BRB,2043,79.254
Barbados,BRB,2044,79.411
Barbados,BRB,2045,79.568
Barbados,BRB,2046,79.723
Barbados,BRB,2047,79.874
Barbados,BRB,2048,80.028
Barbados,BRB,2049,80.181
Barbados,BRB,2050,80.332
Barbados,BRB,2051,80.489
Barbados,BRB,2052,80.634
Barbados,BRB,2053,80.782
Barbados,BRB,2054,80.928
Barbados,BRB,2055,81.072
Barbados,BRB,2056,81.219
Barbados,BRB,2057,81.367
Barbados,BRB,2058,81.516
Barbados,BRB,2059,81.663
Barbados,BRB,2060,81.807
Barbados,BRB,2061,81.949
Barbados,BRB,2062,82.085
Barbados,BRB,2063,82.228
Barbados,BRB,2064,82.368
Barbados,BRB,2065,82.505
Barbados,BRB,2066,82.634
Barbados,BRB,2067,82.771
Barbados,BRB,2068,82.901
Barbados,BRB,2069,83.036
Barbados,BRB,2070,83.172
Barbados,BRB,2071,83.308
Barbados,BRB,2072,83.445
Barbados,BRB,2073,83.568
Barbados,BRB,2074,83.697
Barbados,BRB,2075,83.831
Barbados,BRB,2076,83.964
Barbados,BRB,2077,84.088
Barbados,BRB,2078,84.218
Barbados,BRB,2079,84.337
Barbados,BRB,2080,84.468
Barbados,BRB,2081,84.594
Barbados,BRB,2082,84.726
Barbados,BRB,2083,84.861
Barbados,BRB,2084,84.987
Barbados,BRB,2085,85.111
Barbados,BRB,2086,85.235
Barbados,BRB,2087,85.355
Barbados,BRB,2088,85.474
Barbados,BRB,2089,85.585
Barbados,BRB,2090,85.708
Barbados,BRB,2091,85.826
Barbados,BRB,2092,85.937
Barbados,BRB,2093,86.053
Barbados,BRB,2094,86.171
Barbados,BRB,2095,86.292
Barbados,BRB,2096,86.41
Barbados,BRB,2097,86.525
Barbados,BRB,2098,86.632
Barbados,BRB,2099,86.748
Barbados,BRB,2100,86.862
Belarus,BLR,2024,74.624
Belarus,BLR,2025,74.793
Belarus,BLR,2026,74.967
Belarus,BLR,2027,75.145
Belarus,BLR,2028,75.324
Belarus,BLR,2029,75.491
Belarus,BLR,2030,75.664
Belarus,BLR,2031,75.83
Belarus,BLR,2032,76
Belarus,BLR,2033,76.165
Belarus,BLR,2034,76.336
Belarus,BLR,2035,76.512
Belarus,BLR,2036,76.681
Belarus,BLR,2037,76.843
Belarus,BLR,2038,77.012
Belarus,BLR,2039,77.186
Belarus,BLR,2040,77.347
Belarus,BLR,2041,77.523
Belarus,BLR,2042,77.69
Belarus,BLR,2043,77.853
Belarus,BLR,2044,78.017
Belarus,BLR,2045,78.189
Belarus,BLR,2046,78.353
Belarus,BLR,2047,78.514
Belarus,BLR,2048,78.668
Belarus,BLR,2049,78.832
Belarus,BLR,2050,78.992
Belarus,BLR,2051,79.145
Belarus,BLR,2052,79.304
Belarus,BLR,2053,79.467
Belarus,BLR,2054,79.617
Belarus,BLR,2055,79.773
Belarus,BLR,2056,79.93
Belarus,BLR,2057,80.083
Belarus,BLR,2058,80.237
Belarus,BLR,2059,80.389
Belarus,BLR,2060,80.53
Belarus,BLR,2061,80.681
Belarus,BLR,2062,80.831
Belarus,BLR,2063,80.987
Belarus,BLR,2064,81.138
Belarus,BLR,2065,81.292
Belarus,BLR,2066,81.436
Belarus,BLR,2067,81.58
Belarus,BLR,2068,81.73
Belarus,BLR,2069,81.879
Belarus,BLR,2070,82.018
Belarus,BLR,2071,82.149
Belarus,BLR,2072,82.292
Belarus,BLR,2073,82.424
Belarus,BLR,2074,82.561
Belarus,BLR,2075,82.699
Belarus,BLR,2076,82.838
Belarus,BLR,2077,82.967
Belarus,BLR,2078,83.101
Belarus,BLR,2079,83.231
Belarus,BLR,2080,83.355
Belarus,BLR,2081,83.499
Belarus,BLR,2082,83.627
Belarus,BLR,2083,83.77
Belarus,BLR,2084,83.896
Belarus,BLR,2085,84.019
Belarus,BLR,2086,84.144
Belarus,BLR,2087,84.268
Belarus,BLR,2088,84.394
Belarus,BLR,2089,84.518
Belarus,BLR,2090,84.648
Belarus,BLR,2091,84.766
Belarus,BLR,2092,84.886
Belarus,BLR,2093,85.01
Belarus,BLR,2094,85.138
Belarus,BLR,2095,85.254
Belarus,BLR,2096,85.375
Belarus,BLR,2097,85.494
Belarus,BLR,2098,85.62
Belarus,BLR,2099,85.74
Belarus,BLR,2100,85.859
Belgium,BEL,2024,82.274
Belgium,BEL,2025,82.432
Belgium,BEL,2026,82.59
Belgium,BEL,2027,82.741
Belgium,BEL,2028,82.905
Belgium,BEL,2029,83.055
Belgium,BEL,2030,83.212
Belgium,BEL,2031,83.359
Belgium,BEL,2032,83.507
Belgium,BEL,2033,83.645
Belgium,BEL,2034,83.777
Belgium,BEL,2035,83.916
Belgium,BEL,2036,84.054
Belgium,BEL,2037,84.206
Belgium,BEL,2038,84.337
Belgium,BEL,2039,84.472
Belgium,BEL,2040,84.603
Belgium,BEL,2041,84.737
Belgium,BEL,2042,84.859
Belgium,BEL,2043,84.992
Belgium,BEL,2044,85.12
Belgium,BEL,2045,85.254
Belgium,BEL,2046,85.367
Belgium,BEL,2047,85.491
Belgium,BEL,2048,85.611
Belgium,BEL,2049,85.742
Belgium,BEL,2050,85.873
Belgium,BEL,2051,85.984
Belgium,BEL,2052,86.106
Belgium,BEL,2053,86.23
Belgium,BEL,2054,86.345
Belgium,BEL,2055,86.465
Belgium,BEL,2056,86.58
Belgium,BEL,2057,86.694
Belgium,BEL,2058,86.812
Belgium,BEL,2059,86.932
Belgium,BEL,2060,87.057
Belgium,BEL,2061,87.156
Belgium,BEL,2062,87.273
Belgium,BEL,2063,87.389
Belgium,BEL,2064,87.494
Belgium,BEL,2065,87.609
Belgium,BEL,2066,87.723
Belgium,BEL,2067,87.83
Belgium,BEL,2068,87.943
Belgium,BEL,2069,88.056
Belgium,BEL,2070,88.168
Belgium,BEL,2071,88.296
Belgium,BEL,2072,88.4
Belgium,BEL,2073,88.51
Belgium,BEL,2074,88.602
Belgium,BEL,2075,88.72
Belgium,BEL,2076,88.828
Belgium,BEL,2077,88.936
Belgium,BEL,2078,89.042
Belgium,BEL,2079,89.157
Belgium,BEL,2080,89.262
Belgium,BEL,2081,89.375
Belgium,BEL,2082,89.479
Belgium,BEL,2083,89.591
Belgium,BEL,2084,89.702
Belgium,BEL,2085,89.826
Belgium,BEL,2086,89.935
Belgium,BEL,2087,90.035
Belgium,BEL,2088,90.143
Belgium,BEL,2089,90.25
Belgium,BEL,2090,90.356
Belgium,BEL,2091,90.453
Belgium,BEL,2092,90.558
Belgium,BEL,2093,90.67
Belgium,BEL,2094,90.773
Belgium,BEL,2095,90.897
Belgium,BEL,2096,90.998
Belgium,BEL,2097,91.111
Belgium,BEL,2098,91.199
Belgium,BEL,2099,91.304
Belgium,BEL,2100,91.416
Belize,BLZ,2024,73.739
Belize,BLZ,2025,73.903
